,med_id,question,input_tokens,output_tokens,total_tokens,latency_sec,gen_latency_sec,retrieval_latency_sec,peak_vram_MiB,prompt_chars,throughput_tok_per_s,prompt_tok_per_s,device,dtype,model_name,temperature,top_p,max_new_tokens,timestamp_start,timestamp_end,attempt,question_chars,answer_raw_chars,answer_raw_tokens,prompt_to_output_char_ratio,retrieved_count,fact_context,total_latency_sec,Unnamed: 0,correctness,context,answers_choice,thinkings_choices,facts_choices
348,445,Which thyroid cancer subtype is the rarest and most aggressive?,922.0,17.0,939.0,0.671168677508831,0.6688331887125969,0.47942449152469635,9205.4423828125,2574.0,25.417398967181096,394778.1729831815,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512709.891707346,66512710.56287602,1,63.0,96.0,18.0,26.8125,48,"General health test subclass of test, sentinel lymph node subclass of lymph node, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy, squamous cell carcinoma subclass of mouth cancer, genetic abnormality studied by genetic testing, genetic testing studies genetic abnormality, immunotherapy subclass of Systemic therapy, bleeding from the anus subclass of Anal cancer, PSA density facet of prostate cancer",1.1505931690335274,445,0.9831103086471558,0.8314772248268127,unique,not_include,unique
349,446,What genetic alteration is associated with medullary thyroid cancer?,972.0,19.0,991.0,0.7568392381072044,0.7543477341532707,0.2526741325855255,9208.47509765625,2623.0,25.18732295434922,390125.81074389064,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512711.60637423,66512712.363213465,1,68.0,121.0,20.0,21.677685950413224,33,"genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, Thyroid nodule part of thyroid gland, Basal cell skin cancer subclass of skin cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, PSA density facet of prostate cancer, digestive system has part liver, liver part of digestive system, ovaries part of female reproductive system, female reproductive system has part cervix, cervix part of female reproductive system, female reproductive system has part ovaries",1.00951337069273,446,0.8796534538269043,0.8389936685562134,unique,not_include,unique
350,447,What are the main risk factors for thyroid cancer?,863.0,30.0,893.0,1.1449167057871819,1.1426247283816338,0.2504430115222931,9198.5244140625,2435.0,26.255339355809983,376530.76243726106,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512713.13435982,66512714.27927653,1,50.0,181.0,31.0,13.453038674033149,98,"Thyroid nodule part of thyroid gland, mouth cancer subclass of head and neck cancers, PSA density facet of prostate cancer, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, female reproductive system has part ovaries, digestive system has part liver, female reproductive system has part cervix",1.395359717309475,447,0.8703312873840332,0.8311710357666016,unique,not_include,unique
351,449,What symptoms can large thyroid nodules cause?,734.0,722.0,1456.0,28.248014770448208,28.245801761746407,0.5701294615864754,9185.81103515625,2192.0,25.561320796983445,331675.1531083242,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512749.68422714,66512777.93224191,1,46.0,119.0,25.0,18.42016806722689,62,"Thyroid nodule part of thyroid gland, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, digestive system has part liver, female reproductive system has part ovaries, mouth cancer subclass of head and neck cancers",28.818144232034683,449,0.9741849899291992,0.8587164282798767,unique,not_include,unique
352,450,Which tests are recommended for evaluating thyroid nodules?,825.0,35.0,860.0,1.3736985921859741,1.3713560998439789,0.28925763815641403,9195.36767578125,2445.0,25.522182024043207,352188.984872966,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512778.79191768,66512780.165616274,1,59.0,173.0,36.0,14.132947976878613,13,"Thyroid nodule part of thyroid gland, General health test subclass of test, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, PSA density facet of prostate cancer, Panoramic dental x-ray uses radiation, blood has part white blood cell, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, liver part of digestive system, digestive system has part liver",1.6629562303423882,450,0.9091334342956544,0.8283526301383972,unique,not_include,unique
353,451,What procedure is used to sample suspicious thyroid nodules?,748.0,32.0,780.0,1.3100001811981201,1.3071061074733734,0.2524837777018547,9187.98095703125,2232.0,24.48156260386218,258459.20703539322,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512781.027066655,66512782.33706684,1,60.0,176.0,33.0,12.681818181818182,19,"Thyroid nodule part of thyroid gland, sentinel lymph node subclass of lymph node, mouth cancer subclass of head and neck cancers, General health test subclass of test, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, PSA density facet of prostate cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, High-dose chemotherapy subclass of chemotherapy",1.5624839588999748,451,0.9464412927627563,0.8289062976837158,unique,not_include,unique
354,452,What is the main treatment for most thyroid cancers?,813.0,11.0,824.0,0.44138024002313614,0.43798933178186417,0.27691779285669327,9194.37158203125,2396.0,25.11476696304199,239758.7732114607,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512783.26883674,66512783.71021698,1,52.0,65.0,12.0,36.86153846153846,18,"Thyroid nodule part of thyroid gland, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, mouth cancer subclass of head and neck cancers, PSA density facet of prostate cancer, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, digestive system has part liver",0.7182980328798294,452,0.993961215019226,0.8256803750991821,unique,not_include,unique
355,453,When is lobectomy considered for thyroid cancer?,906.0,26.0,932.0,1.020978070795536,1.0188503116369247,0.24606027454137802,9205.0595703125,2541.0,25.51895965780035,425800.0706204501,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512784.57591009,66512785.59688816,1,48.0,133.0,27.0,19.105263157894736,26,"Thyroid nodule part of thyroid gland, mouth cancer subclass of head and neck cancers, bleeding from the anus subclass of Anal cancer, squamous cell carcinoma subclass of mouth cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, digestive system has part liver, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy",1.267038345336914,453,0.9220837354660034,0.8068353533744812,unique,not_include,unique
356,454,What is the recommended surgery for larger or invasive thyroid cancers?,872.0,16.0,888.0,0.6454284116625786,0.6423133164644241,0.2512141913175583,9199.27099609375,2497.0,24.90996152480702,279927.23962870217,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512786.43361182,66512787.07904023,1,71.0,98.0,17.0,25.479591836734695,19,"mouth cancer subclass of head and neck cancers, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, sentinel lymph node subclass of lymph node, immunotherapy subclass of Systemic therapy, PSA density facet of prostate cancer, General health test subclass of test, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",0.8966426029801369,454,0.976477861404419,0.7756432294845581,unique,not_include,unique
357,456,What therapy is required after total thyroidectomy?,768.0,742.0,1510.0,28.472133956849575,28.46910183876753,0.27192749828100204,9190.63330078125,2324.0,26.063344189860903,253288.28865452472,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512815.88192611,66512844.35406007,1,51.0,68.0,11.0,34.1764705882353,16,"Thyroid nodule part of thyroid gland, immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, PSA density facet of prostate cancer, female reproductive system has part ovaries, female reproductive system has part cervix, female reproductive system has part vagina",28.744061455130577,456,0.9352446794509888,0.815133273601532,unique,not_include,unique
358,457,What is the standard medication for thyroid hormone replacement?,673.0,13.0,686.0,0.5152353569865227,0.5119293928146362,0.3001340627670288,9180.50732421875,2195.0,25.39412696841799,203571.47416270207,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512845.29531182,66512845.81054718,1,64.0,97.0,14.0,22.628865979381445,12,"Thyroid nodule part of thyroid gland, High-dose chemotherapy subclass of chemotherapy, digestive system has part liver, female reproductive system has part ovaries",0.8153694197535515,457,0.9655879139900208,0.8096684217453003,unique,not_include,unique
359,458,For which thyroid cancer subtypes is RAI therapy not effective?,874.0,18.0,892.0,0.7119507491588593,0.7088038250803947,0.26801127940416336,9199.43701171875,2553.0,25.394896815008558,277731.51757332974,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512846.68061906,66512847.39256981,1,63.0,92.0,19.0,27.75,17,"Thyroid nodule part of thyroid gland, immunotherapy subclass of Systemic therapy, High-dose chemotherapy subclass of chemotherapy, mouth cancer subclass of head and neck cancers, bleeding from the anus subclass of Anal cancer, squamous cell carcinoma subclass of mouth cancer, PSA density facet of prostate cancer, Basal cell skin cancer subclass of skin cancer, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing",0.9799620285630226,458,0.9753832221031188,0.8303855657577515,unique,not_include,unique
360,459,"What treatment is used for anaplastic, recurrent, or metastatic thyroid cancers not amenable to surgery or RAI?",1055.0,26.0,1081.0,1.05354605615139,1.0498449876904488,0.8611173555254936,9215.46533203125,2934.0,24.76556092075777,285052.8195124701,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512849.108107515,66512850.16165357,1,111.0,128.0,27.0,22.921875,63,"mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, sentinel lymph node subclass of lymph node, immunotherapy subclass of Systemic therapy, PSA density facet of prostate cancer, General health test subclass of test, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing",1.9146634116768837,459,0.8898178339004517,0.8161845803260803,unique,not_include,unique
361,460,When is targeted therapy indicated in thyroid cancer?,742.0,20.0,762.0,0.808452270925045,0.8054715394973755,0.27920010685920715,9187.48291015625,2296.0,24.83017588986478,248932.18929829253,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512851.42303186,66512852.23148413,1,53.0,102.0,21.0,22.50980392156863,15,"immunotherapy subclass of Systemic therapy, Thyroid nodule part of thyroid gland, PSA density facet of prostate cancer, High-dose chemotherapy subclass of chemotherapy, mouth cancer subclass of head and neck cancers, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, digestive system has part liver, ovaries part of female reproductive system, female reproductive system has part ovaries",1.0876523777842522,460,0.8766785860061646,0.8407186269760132,unique,not_include,unique
362,461,"Which targeted therapies are used for progressive, unresectable, or metastatic thyroid cancer?",785.0,30.0,815.0,1.2002818807959557,1.197023406624794,0.2839847281575203,9192.04736328125,2316.0,25.06216656580674,240910.30303307457,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512853.12192976,66512854.32221164,1,94.0,166.0,31.0,13.951807228915662,17,"mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, sentinel lymph node subclass of lymph node, immunotherapy subclass of Systemic therapy, PSA density facet of prostate cancer, General health test subclass of test",1.484266608953476,461,0.9268534183502196,0.8006021976470947,unique,not_include,unique
363,462,What is the role of chemotherapy in thyroid cancer?,723.0,18.0,741.0,0.7304259687662125,0.7271460369229317,0.5749854370951653,9184.85546875,2194.0,24.754312182145295,220431.40972002954,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512855.727037065,66512856.45746303,1,51.0,101.0,19.0,21.722772277227723,35,"High-dose chemotherapy subclass of chemotherapy, Thyroid nodule part of thyroid gland, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, female reproductive system has part ovaries, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers",1.3054114058613777,462,0.8621253967285156,0.8576855659484863,unique,not_include,unique
364,463,"What biomarkers are recommended for testing in recurrent, advanced, or metastatic thyroid cancers not treatable with RAI?",811.0,778.0,1589.0,29.90287834405899,29.89877238869667,0.2539902478456497,9194.20556640625,2389.0,26.02113524547668,197517.97777503575,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512857.49385025,66512887.3967286,1,121.0,1.0,1.0,2389.0,15,"mouth cancer subclass of head and neck cancers, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, sentinel lymph node subclass of lymph node, bleeding from the anus subclass of Anal cancer, PSA density facet of prostate cancer, General health test subclass of test, liver part of digestive system, digestive system has part liver",30.15686859190464,463,0.7213669419288635,0.8080582618713379,unique,not_include,unique
365,464,What follow-up is recommended after total thyroidectomy?,674.0,662.0,1336.0,25.407047398388386,25.40399019420147,0.6206191703677177,9180.59375,2143.0,26.058898422622732,220462.86698299667,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512888.7502749,66512914.157322295,1,56.0,157.0,25.0,13.64968152866242,22,"Thyroid nodule part of thyroid gland, female reproductive system has part ovaries, female reproductive system has part fallopian tube",26.027666568756104,464,0.9249138832092284,0.8077595829963684,unique,not_include,unique
366,465,What may rising thyroglobulin after thyroidectomy indicate?,743.0,731.0,1474.0,28.046736679971218,28.04312700778246,0.29219193756580353,9187.56640625,2264.0,26.066993163677314,205835.86573701396,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512915.15102635,66512943.19776303,1,59.0,128.0,26.0,17.6875,12,"Thyroid nodule part of thyroid gland, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, High-dose chemotherapy subclass of chemotherapy, female reproductive system has part ovaries, female reproductive system has part cervix, immunotherapy subclass of Systemic therapy, sentinel lymph node biopsy subclass of lymph node, bleeding from the anus subclass of Anal cancer, female reproductive system has part fallopian tube, fallopian tube part of female reproductive system",28.33892861753702,465,0.9728717803955078,0.799909234046936,unique,not_include,unique
367,466,To which organs does metastatic thyroid cancer most commonly spread?,843.0,823.0,1666.0,31.49543160200119,31.492960214614868,0.2844507470726967,9196.8642578125,2443.0,26.132824427792983,341103.9502206787,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512943.95379192,66512975.44922352,1,68.0,79.0,17.0,30.924050632911392,20,"mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, sentinel lymph node biopsy subclass of lymph node, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, bleeding from the anus subclass of Anal cancer, General health test subclass of test, PSA density facet of prostate cancer",31.779882349073887,466,0.9868932962417604,0.8206551671028137,unique,not_include,unique
368,467,What is an option for very-low-risk papillary thyroid cancers?,787.0,807.0,1594.0,30.91082464158535,30.908401310443878,0.2816808298230171,9192.21337890625,2390.0,26.109406044476216,324759.5784709796,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66512976.29069263,66513007.20151727,1,62.0,298.0,58.0,8.020134228187919,13,"mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, High-dose chemotherapy subclass of chemotherapy, PSA density facet of prostate cancer, sentinel lymph node biopsy subclass of lymph node, General health test subclass of test, genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing",31.192505471408367,467,0.8783509731292725,0.7850929498672485,unique,not_include,unique
369,468,What laboratory tests are included in the follow-up of thyroid cancer?,702.0,693.0,1395.0,26.65013375133276,26.64768758416176,0.2738516479730606,9183.02734375,2239.0,26.006008882057348,286979.56882178615,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513008.12151641,66513034.77165016,1,70.0,155.0,28.0,14.44516129032258,14,"Thyroid nodule part of thyroid gland, mouth cancer subclass of head and neck cancers, PSA density facet of prostate cancer, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, digestive system has part liver, female reproductive system has part ovaries",26.92398539930582,468,0.8635179996490479,0.8154031038284302,unique,not_include,unique
370,469,Which imaging methods are used for thyroid cancer diagnosis?,833.0,16.0,849.0,0.635313555598259,0.6327329277992249,0.2736137881875038,9196.0341796875,2456.0,25.2871303152363,322789.67168832966,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513035.54858861,66513036.18390217,1,60.0,75.0,17.0,32.74666666666667,15,"Thyroid nodule part of thyroid gland, mouth cancer subclass of head and neck cancers, sentinel lymph node biopsy subclass of lymph node, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, PSA density facet of prostate cancer, General health test subclass of test, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, Panoramic dental x-ray uses radiation",0.9089273437857628,469,0.8856890201568604,0.8025103807449341,unique,not_include,unique
371,470,What is the purpose of molecular tests in thyroid cancer diagnosis?,793.0,43.0,836.0,1.677670679986477,1.6754011437296867,0.24749427288770676,9192.71142578125,2416.0,25.66549519255773,349410.588893412,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513037.47775744,66513039.15542812,1,67.0,262.0,44.0,9.221374045801527,10,"genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, General health test subclass of test, sentinel lymph node biopsy subclass of lymph node, High-dose chemotherapy subclass of chemotherapy, immunotherapy subclass of Systemic therapy, PSA density facet of prostate cancer, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland",1.9251649528741837,470,0.881292462348938,0.8299306035041809,unique,not_include,unique
372,471,What is the recommended treatment for localized thyroid cancer?,730.0,34.0,764.0,1.3160852640867233,1.3137154951691628,0.2667091637849808,9185.46337890625,2304.0,25.880793920012287,308046.91317812394,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513039.97537109,66513041.29145636,1,63.0,215.0,35.0,10.716279069767442,17,"Thyroid nodule part of thyroid gland, High-dose chemotherapy subclass of chemotherapy, mouth cancer subclass of head and neck cancers, immunotherapy subclass of Systemic therapy, PSA density facet of prostate cancer, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, digestive system has part liver",1.582794427871704,471,0.937358260154724,0.8332901000976562,unique,not_include,unique
373,472,What is the recommended treatment for regional thyroid cancer with lymph node involvement?,747.0,16.0,763.0,0.6285801753401756,0.62616166472435,0.5157692953944206,9187.8984375,2343.0,25.55250648735187,308867.7780084841,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513042.543263696,66513043.17184387,1,90.0,112.0,17.0,20.919642857142858,27,"Thyroid nodule part of thyroid gland, sentinel lymph node biopsy subclass of lymph node, squamous cell carcinoma subclass of mouth cancer, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, PSA density facet of prostate cancer, female reproductive system has part ovaries, digestive system has part liver",1.1443494707345963,472,0.8645316362380981,0.8250408172607422,unique,not_include,unique
374,473,What are the treatment options for thyroid cancer with distant metastasis?,808.0,24.0,832.0,0.9387414827942848,0.9364394322037697,0.2551208809018135,9193.9560546875,2388.0,25.62899337068667,350991.41753404797,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513043.88805832,66513044.8267998,1,74.0,153.0,25.0,15.607843137254902,20,"mouth cancer subclass of head and neck cancers, Thyroid nodule part of thyroid gland, squamous cell carcinoma subclass of mouth cancer, Basal cell skin cancer subclass of skin cancer, bleeding from the anus subclass of Anal cancer, sentinel lymph node biopsy subclass of lymph node, High-dose chemotherapy subclass of chemotherapy, PSA density facet of prostate cancer, General health test subclass of test, immunotherapy subclass of Systemic therapy",1.1938623636960983,473,0.9331002235412598,0.8003978729248047,unique,not_include,unique
375,474,Which gene mutations are considered actionable biomarkers in thyroid cancer?,1012.0,51.0,1063.0,1.9805161580443382,1.9778481870889664,0.24376307427883148,9211.70947265625,2743.0,25.785598881106615,379314.4741558663,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513045.6191627,66513047.59967886,1,76.0,220.0,52.0,12.468181818181819,467,"genetic testing studies genetic abnormality, genetic abnormality studied by genetic testing, General health test subclass of test, Basal cell skin cancer subclass of skin cancer, High-dose chemotherapy subclass of chemotherapy, mouth cancer subclass of head and neck cancers, sentinel lymph node biopsy subclass of lymph node, squamous cell carcinoma subclass of mouth cancer, immunotherapy subclass of Systemic therapy, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",2.2242792323231697,474,0.9100111722946168,0.8242859244346619,unique,not_include,unique
376,475,What is the primary method for detecting recurrence in thyroid cancer?,720.0,723.0,1443.0,27.739845596253872,27.73787033557892,0.2587364912033081,9184.59423828125,2221.0,26.06544739206671,364508.85147954663,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513048.51125205,66513076.25109765,1,70.0,231.0,40.0,9.614718614718615,16,"Thyroid nodule part of thyroid gland, PSA density facet of prostate cancer, female reproductive system has part ovaries, female reproductive system has part fallopian tube, fallopian tube part of female reproductive system",27.99858208745718,475,0.8852077126502991,0.8103914260864258,unique,not_include,unique
377,476,What is the origin of primary bone cancer?,830.0,804.0,1634.0,30.782540775835514,30.78016447275877,0.29677850008010864,9195.7822265625,2410.0,26.120718123893084,349282.0457638066,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513077.11779486,66513107.90033563,1,42.0,53.0,11.0,45.471698113207545,32,"mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, bleeding from the anus subclass of Anal cancer, PSA density facet of prostate cancer, sentinel lymph node biopsy subclass of lymph node, genetic abnormality studied by genetic testing, genetic testing studies genetic abnormality, sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection",31.079319275915623,476,0.9641872048377992,0.8090101480484009,unique,not_include,unique
378,477,What are secondary bone malignancies?,949.0,83.0,1032.0,3.237218789756298,3.233187049627304,0.26075994968414307,9206.9677734375,2634.0,25.67126452197301,235382.2343794756,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513108.884814925,66513112.122033715,1,37.0,426.0,84.0,6.183098591549296,462,"mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, High-dose chemotherapy subclass of chemotherapy, bleeding from the anus subclass of Anal cancer, sentinel lymph node biopsy subclass of lymph node, immunotherapy subclass of Systemic therapy, General health test subclass of test, PSA density facet of prostate cancer, Thyroid nodule part of thyroid gland",3.497978739440441,477,0.9530234336853028,0.82185959815979,unique,not_include,unique
379,479,What are the main subtypes of bone sarcoma?,1126.0,28.0,1154.0,1.1157805919647217,1.1118950620293617,0.2695147320628166,9222.19287109375,2848.0,25.18223252911668,289793.1604523046,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513151.93402622,66513153.04980681,1,43.0,98.0,29.0,29.06122448979592,550,"mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, High-dose chemotherapy subclass of chemotherapy, sentinel lymph node biopsy subclass of lymph node, PSA density facet of prostate cancer, immunotherapy subclass of Systemic therapy, bleeding from the anus subclass of Anal cancer, Thyroid nodule part of thyroid gland, ovaries part of female reproductive system, female reproductive system has part cervix, cervix part of female reproductive system, female reproductive system has part ovaries",1.3852953240275383,479,0.9533510208129884,0.8058606386184692,unique,not_include,unique
380,480,Where does osteosarcoma most commonly arise?,974.0,26.0,1000.0,1.0311166271567345,1.0286455303430557,0.256496325135231,9208.62548828125,2604.0,25.275956812186738,394156.95678470744,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513154.56118125,66513155.592297874,1,44.0,123.0,27.0,21.170731707317074,111,"PSA density facet of prostate cancer, mouth cancer subclass of head and neck cancers, Basal cell skin cancer subclass of skin cancer, squamous cell carcinoma subclass of mouth cancer, High-dose chemotherapy subclass of chemotherapy, Thyroid nodule part of thyroid gland, bleeding from the anus subclass of Anal cancer, female reproductive system has part ovaries",1.2876129522919655,480,0.9160301685333252,0.8292154669761658,unique,not_include,unique
381,481,What is the characteristic genetic alteration in Ewing sarcoma?,871.0,50.0,921.0,1.9364540576934814,1.9341675788164139,0.5138381943106651,9199.1884765625,2491.0,25.850914133612342,380935.0738971475,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513156.79944501,66513158.73589907,1,63.0,267.0,51.0,9.329588014981274,64,"genetic abnormality studied by genetic testing, genetic testing studies genetic abnormality, HPV has effect sexually transmitted infection, sexually transmitted infection has cause HPV, Basal cell skin cancer subclass of skin cancer, Thyroid nodule part of thyroid gland, mouth cancer subclass of head and neck cancers, squamous cell carcinoma subclass of mouth cancer, PSA density facet of prostate cancer, bleeding from the anus subclass of Anal cancer",2.4502922520041466,481,0.8701845407485962,0.7719297409057617,unique,not_include,unique
382,482,Which bone cancer subtype starts in cartilage-forming cells?,844.0,1500.0,2344.0,57.42540642619133,57.422853127121925,0.5109708681702614,9196.94677734375,2425.0,26.12200401605473,330552.7386561929,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513160.02957248,66513217.454978906,1,60.0,6012.0,1502.0,0.4033599467731204,268,"HPV has effect sexually transmitted infection, sexually transmitted infection has cause HPV, Basal cell skin cancer subclass of skin cancer, mouth cancer subclass of head and neck cancers, squamous cell carcinoma subclass of mouth cancer, PSA density facet of prostate cancer, bleeding from the anus subclass of Anal cancer, female reproductive system has part ovaries, Thyroid nodule part of thyroid gland",57.93637729436159,482,0.9002188444137573,0.7627195119857788,unique,not_include,unique
383,483,From which cells does chordoma arise?,671.0,19.0,690.0,0.742370992898941,0.7401188686490059,0.5514134019613266,9180.33349609375,2051.0,25.67155196932368,297940.9328856174,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513218.62691416,66513219.36928515,1,37.0,94.0,20.0,21.819148936170212,38,"sexually transmitted infection has cause HPV, HPV has effect sexually transmitted infection, blood has part white blood cell, digestive system has part liver, female reproductive system has part ovaries, Basal cell skin cancer subclass of skin cancer, mouth cancer subclass of head and neck cancers",1.2937843948602676,483,0.977142870426178,0.7639877796173096,unique,not_include,unique
384,484,What anatomic locations are typical for chordoma?,817.0,932.0,1749.0,35.73043359071016,35.727382719516754,0.26429229229688644,9194.70361328125,2307.0,26.08643368356444,267792.36100331886,cuda:0,torch.bfloat16,Qwen/Qwen2.5-3B,0.2,0.9,1500,66513220.2537919,66513255.98422549,1,49.0,687.0,152.0,3.3580786026200875,24,"Thyroid nodule part of thyroid gland, PSA density facet of prostate cancer, female reproductive system has part ovaries, female reproductive system has part fallopian tube",35.99472588300705,484,0.9233161211013794,0.7943117022514343,unique,not_include,unique
